team;estimate
1;2.268103081363889
1;1.4016483458281306
1;1.0152636998818343
1;1.5717560536083024
1;1.6910177324267317
1;2.0344868307897426
1;1.987972430435176
1;1.7024530739038193
1;1.4673264523588176
1;1.6898655690995525
1;1.4595870489066398
1;0.8253931123299767
1;1.431531440102849
1;1.3675071476929017
1;1.1752353745555655
1;1.7907030473636247
1;1.3302364518521044
1;1.3195809848740616
1;1.4114968356096207
1;1.4774295361837708
1;1.6226013881488683
1;1.7022944849224755
1;2.076281654595194
1;1.6366545524646687
1;2.409485164796254
1;1.5971518596629346
1;1.099966772641868
1;1.4450195701836386
1;1.3188761577161237
1;1.2787830350168277
1;1.5910374966360568
1;1.8733994842673307
1;1.3848174567031315
1;1.253432980808154
1;1.851635955549565
1;2.199961227893372
1;1.3466374507396077
1;1.9982183744789894
1;1.68163993821084
1;1.1732831752867021
1;1.8161442325961796
1;1.9155902400120786
1;2.2952477224477246
1;1.129415592013883
1;1.389818496448889
1;1.9001562760144803
1;1.9123931807609988
1;2.1897775713223666
1;1.750365389216853
1;1.3213607344244211
1;2.0641523583761283
1;1.4484407189657893
1;1.4986625027588745
1;1.6556286722698257
1;1.5589526424776152
1;1.9193873206604137
1;1.8693441366363186
1;1.467895227433347
1;1.2019301334635122
1;1.474177463077384
1;1.905775651590673
1;1.539192678554695
1;1.8132165421164728
1;1.1976862634435879
1;1.2185924457111261
1;1.4599166792061617
1;0.8525860511040227
1;1.5806817957728665
1;0.8651606451409696
1;0.7947752492632664
1;1.6972488726457584
1;1.5273248592209072
1;1.4560273142978144
1;1.394187140622407
1;1.8150538011621582
1;1.7357708250031236
1;1.4307384131377208
1;1.3745696670905405
1;1.3073570233496885
1;2.226536533984943
1;1.3846637740432455
1;1.7309562180806721
1;1.2782591071302731
1;1.5796434579892766
1;1.6926308677659072
1;1.6783269252400146
1;1.814136885466474
1;1.3237922558866633
1;2.3342998519649005
1;1.2130993368891738
1;1.5092729574392008
1;1.3284169725774744
1;1.1900964494733761
1;0.9289004054810438
1;1.2851820924195976
1;1.3221240355145012
1;2.3148338937321538
1;2.2844549901630105
1;1.9751395148911675
1;1.4045117312756705
1;1.7691497906948626
1;0.9121632844386142
1;2.1914330478619024
1;1.7826932807287577
1;1.0743994409314546
1;2.0595377707903344
1;1.8642003419910387
1;1.3927123609217458
1;1.3197436478542002
1;1.8982526814944187
1;1.3827920857642368
1;1.8247759002014179
1;2.016646911230037
1;1.3325732333160618
1;0.9177484744986036
1;1.0485999137615347
1;0.8798542055110696
1;1.104278848484707
1;1.5285565458784818
1;1.1832929654069089
1;1.143949940503026
1;1.8747324164118164
1;1.628913329738973
1;1.5554171403192611
1;1.2722932749427576
1;1.7030359163825566
1;1.429239726183228
1;1.3048707232501777
1;1.209693425993596
1;1.1796075970707016
1;0.5957385058391498
1;1.9428227353171086
1;1.0314839288492463
1;1.1504149169859832
1;1.37512346672813
1;1.5188529859232038
1;1.9372749203680515
1;2.021793766650287
1;1.1563214030187328
1;1.8720687804296965
1;1.1968585318078913
1;1.5173129727191221
1;0.9051049443673165
1;2.27236977913044
1;1.9416110889853808
1;1.7862500232153276
1;1.561044386261988
1;1.640151512244914
1;1.5843320055627537
1;1.5601731807686543
1;1.77993714098521
1;2.1871147494575367
1;1.5570927320189096
1;1.7318756736910907
1;2.144663121437973
1;1.426049399878235
1;2.1796561579907565
1;1.5897195247086444
1;1.6084168997112378
1;1.3307006986055119
1;2.48080869933758
1;1.8581545581194838
1;1.365422571436742
1;1.8971951393325752
1;1.1976304276628904
1;0.8347555419635344
1;1.7569786626773785
1;2.287982696123156
1;2.069965289191203
1;2.414553837795457
1;1.8100322938139617
1;1.4362325971042016
1;2.0338746342104943
1;1.5341268363811875
1;1.3790108486485542
1;0.6011437966274196
1;1.4006555923358324
1;0.7827076061008562
1;1.1200368374896672
1;1.479608445300194
1;1.612749999101738
1;2.1116105020207345
1;1.9028041527509578
1;1.66740599967974
1;1.6014283506035896
1;2.1854742263261127
1;1.0232667996207239
1;1.2962725171750649
1;2.158030962231976
1;2.0488591672439016
1;2.0388122668395385
1;1.7566194470861496
1;1.5927042936637863
1;1.8304749026758462
1;2.1725645762753425
1;1.4260002334802022
1;1.7650415006763862
1;1.8486301841502586
1;1.8505701535211276
1;2.031866386031343
1;1.2320184009530262
1;1.674759377295935
1;1.4163480369819221
1;1.6797700667538564
1;1.5105249532875578
1;0.9004696751302286
1;1.1370153513536736
1;0.941261528063318
1;1.3773145041442243
1;1.4986072092066247
1;2.2053080591822924
1;1.4271735725648755
1;1.7790724733450516
1;1.4678130277310208
1;1.8791599166929434
1;1.3783983828191908
1;1.2804661209818018
1;1.7574472796493354
1;2.0811488893171175
1;1.90036266254882
1;1.255287281761018
1;1.6823768117298858
1;1.9997538322153772
1;1.5319738868335397
1;1.2522853103649068
1;1.2322529744061934
1;2.116529495682606
1;1.9723630671370447
1;1.435219562350735
1;1.83933787514051
1;1.6003259481110963
1;0.8040320316514159
1;1.0894641025331158
1;0.8419623261626784
1;1.2219061506645124
1;1.6892845243977883
1;1.6191998508194465
1;1.2517858594330424
1;1.5381363361514737
1;1.5914667393280284
1;1.625686539622952
1;1.8267059876472838
1;2.2082161721619227
1;1.4036861556879914
1;1.795155774304638
1;2.1529291496602094
1;1.384455546245861
1;1.729941835234961
1;1.5744827513837716
1;1.4636630655917187
1;1.4099248237022866
1;1.922080487290488
1;1.4854854119531866
1;2.278743914168557
1;2.5555899228109054
1;1.474436005541058
1;1.1863038521446672
1;1.4778742501282571
1;2.178462593419683
1;1.4238629170824488
1;2.5183116430202186
1;1.4072118555601565
1;1.0483331899929067
1;1.3337756737239101
1;1.521068662333595
1;1.6527345732263643
1;1.081147247612901
1;1.6047729112158415
1;2.535786369958507
1;1.310290202116299
1;1.4599580642732182
1;1.6534550292520553
1;1.0753032173899177
1;1.106504510362422
1;1.8904847966430391
1;1.1901385363524728
1;1.3935616854602186
1;2.18920877939187
1;1.9082029680654506
1;1.4217381650699976
1;1.1451723974864865
1;1.454759460940742
1;1.298037314981406
1;1.917778956761217
1;1.5335447736298407
1;0.6901921152326778
1;1.526381072984159
1;1.347838667754921
1;1.2828472977498808
1;2.0126958762719966
1;1.2801134302009465
1;1.9756973590385276
1;1.7896849336606495
1;1.2087057015330032
1;1.911875874618332
1;1.8391624371385142
1;2.2934840539171866
1;0.92342251255168
1;1.9332078545604112
1;2.1586476557138856
1;0.7049212845765962
1;1.5451907231319921
1;1.3166076096377588
1;1.0404700286927029
1;1.0646762277657902
1;1.5785385999653174
1;1.9230192803582693
1;1.614739543090073
1;1.7473049147622557
1;1.6685259743418155
1;1.8797496934570448
1;1.816156216513807
1;1.287541049522158
1;1.7195481340194552
1;1.3998863324591755
1;2.178835203316947
1;1.670322184733573
1;1.2535059613014288
1;1.6065114200122426
1;1.147847237610733
1;1.271297736280486
1;1.3808666361288031
1;1.7236625735687092
1;2.118378425328855
1;1.9155265947623363
1;1.0891693737274066
1;0.794440925902549
1;1.479805301230287
1;1.4485093175826322
1;1.6797106867319855
1;1.5479224939971292
1;1.2644092005436636
1;1.607138308048388
1;1.7878211859773525
1;2.4689028172813887
1;1.6622824118907453
1;1.9703632026072977
1;1.4274021885925747
1;1.0465810973214886
1;2.0393060841763857
1;1.7157370201814828
1;1.196358991738936
1;2.002977409012446
1;1.602142134017832
1;1.535460435181591
1;1.3724081398044425
1;1.8454828426148902
1;1.5673730895047713
1;1.923811441437254
1;1.4571119570133435
1;0.9720575843294483
1;1.8303652433887574
1;1.191319732878418
1;1.1034260857210951
1;1.3510774925214863
1;1.482655714229147
1;0.9941745682704516
1;1.2767724753082503
1;1.516437454089073
1;1.5340786471610959
1;2.4780373931621527
1;1.497511305874524
1;2.382634834664607
1;1.3111211857543987
1;2.35405769204552
1;1.5355163560901413
1;2.3394895891794185
1;0.937908128100126
1;1.4456205886651097
1;1.8296060730170216
1;1.7878684900098754
1;1.853709655067922
1;1.6383703169048809
1;0.8061875852268741
1;1.8315255215153967
1;1.7244524940190935
1;2.3467439955964924
1;1.7611605084538065
1;1.3412648269895648
1;1.1616420067190916
1;1.7176026005663854
1;1.3409878193936067
1;2.3995880952824193
1;1.209728540003895
1;1.8747849744197116
1;2.068798986190473
1;2.1181157591945943
1;1.5093219749007838
1;1.7812712253816638
1;0.9144788064444482
1;1.4854880058029103
1;1.3222014183222415
1;1.398318566931962
1;1.7538211662755692
1;1.4024864377841
1;1.3755308732406075
1;1.9472992296907436
1;1.8867856682582917
1;1.4358864852604798
1;1.9371423488469723
1;0.5272716656947443
1;1.8576810734977909
1;2.0021021398089136
1;1.5456534509577342
1;1.3931189288654495
1;1.02926166776308
1;2.107763446588715
1;1.5686265621169464
1;1.1705827981170502
1;1.5156353846375945
1;2.111130644935458
1;1.8719324329310605
1;1.7259758264379816
1;0.9263693969592044
1;2.229667081159879
1;1.5698150081228968
1;1.35879819248883
1;1.2739492355441497
1;1.4193407883997877
1;1.342646646344325
1;1.299934486113944
1;1.7545521991657496
1;1.9643956177424171
1;2.402842682326113
1;1.5906509889953475
1;1.832713343084563
1;1.1975364302120814
1;1.3485142388109506
1;1.4807015194395037
1;0.6331986980334263
1;1.3620906935799708
1;1.9029837602747854
1;0.9780042440769269
1;1.8720683343837863
1;2.0798907534792663
1;1.9896400317198313
1;2.3618745182024585
1;2.0439071998320184
1;1.2561716234636682
1;1.108705996957514
1;1.3782333550498747
1;2.0147672093232787
1;1.8138528884489746
1;2.0535430051727523
1;1.6525289109427943
1;1.0393070532434647
1;1.8309964935992447
1;1.3030040503510858
1;1.348698488458684
1;0.8051100888625854
1;1.378514309772784
1;1.232269646192361
1;0.9947724025613633
1;2.0315946592245924
1;1.4472669217939789
1;1.464194756814802
1;2.153507969553471
1;1.4167443217401834
1;2.07331132728676
1;1.2376672881103192
1;1.6409627106399096
1;1.646431305938981
1;1.4669424001239046
1;1.3516303884302427
1;1.883366689624009
1;2.1529150450071337
1;0.93297958274366255
1;1.400893830509397
1;2.1464753045914464
1;1.6730830514441863
1;1.040842463891188
1;1.4917542134097237
1;2.04645752350624
1;0.835274906963644
1;1.378295255768958
1;1.5208562229807014
1;2.1581633119367956
1;1.8581393597462645
1;1.9330068705854306
1;1.888826497791182
1;1.1822164954506555
1;2.0963967373611343
1;1.9572413542843847
1;1.9682702509931702
1;1.2372727051860815
1;1.6642995892660128
1;1.008853041306434
1;1.3746103772759162
1;0.6987941810376445
1;1.4979723717109334
1;2.9107920184143694
1;1.500449353927479
1;1.6874352930104257
1;1.5391666074527486
1;0.9072752063862729
1;1.6761332013448051
1;1.3945025576601837
1;1.5639662005890382
1;1.2237465414053585
1;1.7040271178273037
1;1.5488985947320282
1;1.864806471527122
1;0.7698336226516059
1;2.0365943391633072
1;1.3709488556953473
1;2.0553345309042483
1;1.8854461750459515
1;1.7983122824323177
1;1.3101285573016848
1;1.7421442308327395
1;1.9726735236609962
1;1.7874717456302094
1;1.8509954232946693
1;1.483679077634595
1;1.5770062027939182
1;1.7044613130455903
1;1.505459260127634
1;1.7733272115449465
1;1.248269478674828
1;1.5128837461903832
1;1.4018016748105473
1;1.309960456086328
1;1.308297021952071
1;1.0468312201890393
1;1.9904957586733187
1;1.7561201454782092
1;1.9272839163829731
1;1.1327249295116635
1;2.0148608972242315
1;1.023214831296111
1;1.1164331600206636
1;1.7454072013574442
1;1.8070413612582867
1;1.7865905617508557
1;1.0139143532393253
1;0.8813480729286177
1;1.5588336521141755
1;1.2458658340778652
1;1.4277365873810268
1;1.49876500055067
1;0.6817610948435164
1;0.9888970056903396
1;1.4687685479454329
1;1.5979008408700603
1;0.686443237958561
1;1.7787042545081626
1;2.0574739778556212
1;1.162764209194874
1;1.7202755571461656
1;1.0732441992476889
1;1.4896783728825636
1;1.6048931974288378
1;1.6523233490104898
1;2.280305898801745
1;1.2263468031080742
1;1.683492418544443
1;0.8165530520650649
1;2.395352601495645
1;1.79555554811843
1;1.8566523187505979
1;1.1824387840167312
1;2.0500506255438893
1;1.4956055950525642
1;1.8409026483975846
1;1.1385984609304685
1;1.9943522958746065
1;1.3872712582559847
1;1.8907916194539462
1;2.0180110320669185
1;1.5350776348388369
1;0.8079192678057336
1;1.4506815989685342
1;1.347379715356368
1;1.3465904167128935
1;1.8638581509970797
1;1.5868191064766317
1;1.6059916253966156
1;2.0041681620369034
1;1.2019433023782793
1;2.13232441985017
1;1.9183891496060985
1;1.941638668145211
1;1.7021992777086354
1;1.4106983333150935
1;1.7165296691150917
1;1.714322793558336
1;1.6640603565132415
1;1.645274283167422
1;1.2090447952807164
1;1.7513975004927447
1;1.7946272236605911
1;1.7952156828073502
1;2.2667365346819013
1;0.8546782530990831
1;1.4894642763422719
1;1.2338891680735158
1;1.7888458643592127
1;1.6343730247316497
1;1.544709857202788
1;1.7160342541624463
1;1.7830295251236363
1;1.8762741449438853
1;2.1830693830885766
1;0.9700725471799753
1;2.1051860139860636
1;2.1277619514786545
1;0.8510356302798816
1;1.140657389105368
1;0.981597081126104
1;1.5849746349298828
1;1.6062789666956163
1;1.5306538020004299
1;1.5439306602797596
1;1.3895440018233562
1;1.2313455574712302
1;1.9790225600011078
1;2.159573379286263
1;1.8965302087173699
1;1.7644420274432537
1;1.8061833917431356
1;0.969302300867712
1;1.2287429073406946
1;1.1049350140119198
1;1.1736256941987806
1;2.197518322604743
1;1.6421824414037962
1;1.1903734259833538
1;2.189084767970374
1;2.218275430642607
1;0.7476454983037253
1;1.4798411527003275
1;1.2953103625804183
1;1.386602919660991
1;1.6976082337546343
1;1.759302020712279
1;0.9217893582043293
1;1.66513740142351
1;2.163845301919139
1;1.0542810162093508
1;1.5186758261071207
1;1.029395797531187
1;1.7387125779842496
1;1.309885069134562
1;1.537908278015121
1;1.6175360961594973
1;2.0999959493633407
1;2.2691301762668488
1;1.829522729195668
1;1.9582626951192976
1;1.367773523191185
1;2.3855460443987955
1;1.8998565978981539
1;1.6003749693332294
1;1.9619833551319101
1;1.492113535534146
1;1.3714776803856088
1;1.8566049561257396
1;1.7646265977342075
1;1.895378135186777
1;1.4703168105038695
1;1.4184596418723117
1;1.4585108957775499
1;1.4674640076621321
1;2.396189873834082
1;1.5447621991320386
1;1.8838822609815375
1;1.10166105124758
1;1.8885211956403367
1;1.6343241407226468
1;0.866950303333045
1;2.38246975304127
1;1.2275782818689156
1;2.225245070473619
1;1.5452289213504409
1;1.6773563483575982
1;1.9518921684615498
1;1.4063226999342715
1;1.1552545079818002
1;1.536499534909733
1;1.8693173344297696
1;1.65233829430084
1;1.0178364481733595
1;1.4632439970053164
1;1.8320265152232142
1;1.3053593920786921
1;1.5955763112368533
1;2.35148460715061
1;2.217909534918607
1;1.432872217294572
1;1.9778685374878082
1;2.1277329181547957
1;2.0285036869049
1;1.2607937313312423
1;1.9129703156559932
1;1.558539361175112
1;1.5330105876292122
1;1.3496682677619145
1;1.38272085694238
1;1.3709720794656837
1;1.8834260276802668
1;1.8823041496277468
1;1.376861844619725
1;1.321944941446191
1;1.0582063740036687
1;1.8676373353602864
1;1.1258536862778954
1;1.2115538905599617
1;1.7273406677572098
1;2.0271684824710747
1;1.4509579409659787
1;1.3577862188632417
1;1.0549863110032343
1;1.6568246977183398
1;2.016038307658363
1;1.667145035972984
1;1.9367812012648922
1;1.1660117265588645
1;1.5942654992184175
1;1.1418547543090145
1;1.0570793401156235
1;1.7106936490879951
1;0.7737017816336463
1;1.6338245907313345
1;1.7032181507105038
1;1.5145280765853486
1;1.8898634302388586
1;1.4767234955759871
1;1.6985445959536993
1;1.7295998817924059
1;2.1091843336900866
1;1.233687403720673
1;1.688710248391018
1;1.788185722706198
1;2.081717415368814
1;1.135116223054244
1;1.989186650603505
1;1.7612227268692386
1;1.4558988850941197
1;1.1443510538956687
1;0.8571723840001836
1;1.6496364323904327
1;0.9335680279496439
1;1.5303125528563073
1;1.200327751762278
1;1.6387560916007733
1;1.7752827169963572
1;2.202029341619115
1;1.7287027696246786
1;1.5254539894192747
1;1.720286313184352
1;1.6400945267997078
1;2.020698737372021
1;1.0588071231195224
1;1.4920775221031712
1;1.3461512379241571
1;2.120120019249032
1;2.056845501171344
1;1.56505861276818
1;1.5531123468868873
1;1.7289314449527047
1;1.867317673414412
1;2.266369535534489
1;1.6692730918915084
1;1.4168506785373534
1;1.4855224916004892
1;1.7848171586054686
1;1.6788153123757226
1;1.3543136115356391
1;1.7910873798489175
1;1.258635169454983
1;1.8900572046362367
1;2.0952254164241113
1;1.2202347241468974
1;1.6074495649251568
1;1.9101472810626114
1;1.1110241694299614
1;1.8312811839223588
1;1.6776283885427683
1;2.0655523662826485
1;1.727002749299726
1;1.8817296599693278
1;1.4521342040677776
1;1.2497886742956346
1;0.640000797923714
1;1.5094165328395686
1;1.2782929960920235
1;1.094677478873119
1;1.3328112642768257
1;1.6877713877477818
1;1.613130408996426
1;0.5612242875805722
1;1.4114463014813676
1;1.661161096551578
1;1.6401824002229157
1;2.415024061551743
1;1.291800958449896
1;1.256516547212201
1;1.2416773337664193
1;1.8466365073624758
1;1.5179326584679123
1;1.6654223171341578
1;2.2863772789845367
1;1.3779120908994833
1;1.090504016080465
1;1.7144201005079436
1;1.9420577535924197
1;1.73673657335483
1;1.2971024297512401
1;1.4629336449508317
1;1.5724718102519781
1;0.8336093782399367
1;1.6718474924713982
1;1.5903041705442122
1;2.2609186054849797
1;2.2020082208033354
1;1.1395134938258202
1;1.4141937256833994
1;1.7783122621973706
1;1.235025377165275
1;1.2130832068328496
1;1.8027297881497217
1;2.288569705439807
1;0.7874917852721292
1;2.306856471849587
1;1.671150531970064
1;2.113791875006724
1;2.0780862465353103
1;1.3549169857517032
1;1.7461437224681884
1;2.173305386607218
1;1.4429874681230184
1;1.1674217866827565
1;2.2374244173735853
1;1.7431612478608942
1;1.7748274552100831
1;1.7197076623170764
1;1.4184538832410136
1;1.7706465516371663
1;1.6782389227333547
1;2.2323431544713457
1;1.6034740621600188
1;1.4895914089494993
1;1.5852923891219795
1;1.969848556390166
1;1.6931851875768642
1;1.2453390610681707
1;1.7616446224942706
1;2.206469900542803
1;1.5526989143303476
1;1.8035378605559047
1;1.3842261866787298
1;1.334028876073964
1;1.3286799407745797
1;1.5798202595085955
1;1.1086595667355368
1;1.5050471727388794
1;1.5287723986244652
1;2.299541694032617
1;1.4145703205435867
1;1.5144270926335577
1;1.805780078754757
1;1.2279287158516996
1;1.4106303952525123
1;1.9279077124602275
1;2.940059175312068
1;1.5210497291982805
1;1.596122186820857
1;1.2478403467774208
1;1.8468134182793985
1;1.384235293458647
1;1.2977681826424388
1;1.4645909631309153
1;2.0060105566547706
1;2.224149945843881
1;1.176126304248533
1;1.7281650680476666
1;2.066833703499603
1;1.4558150516795947
1;1.7003393090933936
1;1.884921768983984
1;1.4952576991786757
1;1.88448639481377
1;0.9024292061699726
1;1.7804854302643636
1;1.5093199030979525
1;1.3541450824375827
1;2.0247619067528646
1;1.4242740281594592
1;2.2481100363825814
1;0.5874781973225216
1;1.4805564157767925
1;0.8410434481893829
1;2.11278655209829
1;1.9812310026893294
1;0.9925596155169396
1;2.231169445543863
1;1.2682134052729441
1;1.2930221774152777
1;1.641134319336037
1;1.864595950198042
1;1.7158399392505832
1;1.4606171606451006
1;1.0693237559753703
1;1.387255319279735
1;1.240060040867573
1;2.041039025934713
1;1.5620144433570364
1;1.6022517031410082
1;1.1398738594506852
1;2.179111183754337
1;1.5994359307457457
1;2.0423650587558217
1;1.4338846580187685
1;1.9637090812763385
1;2.03554556587817
1;1.387265090784989
1;1.3328715395148802
1;1.8858790658460278
1;1.7472535489262726
1;1.3162897580717847
1;1.5862451449141015
1;0.6898496193499947
1;1.6462357628000717
1;2.0526289670705906
1;1.796778781715247
1;2.1772785757852953
1;2.0301657259468726
1;1.7968364268977366
1;1.8567232034477372
1;1.0463865277087452
1;1.515742147330545
1;1.6553963759663994
1;1.7110031865925273
1;1.5167795681242169
1;0.9848776648925069
1;1.4429886902128348
1;0.401572524349078
1;1.2813419837364668
1;1.1297281912280626
1;1.665496246304373
1;1.792445384883745
1;2.144288413106027
1;2.369452293816863
1;1.1201557234078803
1;1.3878037207700977
1;1.3238806411409902
1;1.3472874224173725
1;1.2705458151575766
1;2.200340420721415
1;2.0704056537592597
1;1.4898502795448922
1;1.4053104466836965
1;1.3389930287539378
1;1.2080845460887073
1;1.5095449352654584
1;2.3344867970308862
1;2.203399380071614
1;1.409599317279516
1;1.7964871991882185
1;1.1928324533616919
1;1.3744925759230981
1;1.5702645172075016
1;1.8666538283609186
1;1.3668965870289838
1;2.284676366160757
1;1.5839361618246326
1;1.1367283384515343
1;1.2567471259954919
1;1.2022627164672313
1;1.5720609809521422
1;1.796242778626192
1;1.6808093286745902
1;2.0932827162819745
1;1.8741236787574374
1;1.7988062566729277
1;1.4690435623069547
1;1.441913289230252
1;1.9719693380213008
1;2.0093656621856217
1;1.9681355964770417
1;1.5213560535393074
1;1.468980856633486
1;1.4758823171774464
1;1.2154247998805254
1;1.2822247010792394
1;0.7813158010681374
1;2.3303340546385005
1;1.664717675907351
1;1.1632027352242462
1;1.4388199223418108
1;1.5796067347310139
1;1.771472280048676
1;1.3680226824146056
1;1.5470850174788129
1;2.1130842394265414
1;1.5270399606600489
1;1.70619711540289
1;1.1885958044852447
1;2.220583883669873
1;1.7323969170981974
1;1.813707961613916
1;1.571905964976471
1;2.2604994534485345
1;1.5305098384363784
1;2.3762083481013767
1;1.8073071057652637
1;1.2361484050915865
1;2.0377226001117927
1;2.097199114798541
1;2.1937958722869912
1;1.5703726043546835
1;1.6438981153328083
1;1.5901758643420008
1;1.1989648394384869
1;1.4576124094958955
1;0.9567384234108435
1;1.6820431651437595
1;1.2463034149620849
1;1.1823586098436407
1;1.7927930178311415
1;2.123857939916906
1;1.2591607351933598
1;1.423718347710241
1;1.7055519800034502
1;1.225552105732183
1;1.6396917794870658
1;1.7491991612470634
1;2.0002412979966726
1;2.483885983729447
1;1.5610658661761723
1;2.274336403153936
1;1.5268883597827636
1;2.285127074787082
1;1.825908748400818
1;1.7763643291859732
1;1.8775562052180081
1;1.8124421275037585
1;1.689591354407062
1;1.0626381139497099
1;1.6847425633886557
1;1.8650087361510224
1;1.9594159391349442
1;1.508479103481477
1;1.0785477749042038
1;1.9769353347565923
1;2.175294686032322
1;1.8244338083245282
1;1.816636865016357
1;1.7762446035598636
1;1.237882600050232
1;1.085821679822795
1;1.1399377836389737
1;1.6007289648675131
1;1.669543789095624
1;1.753015714296707
1;1.6495557068804179
1;1.6480477439971122
1;1.824882553670283
1;1.7143976349709225
1;1.119602819910888
1;1.6153649747696914
1;1.1129490299494065
1;1.5100786733441254
1;0.9396783965404547
1;1.3222560598255997
1;1.4333477162441242
1;1.582298356027567
1;1.3334613543343636
1;1.5086038385593004
1;1.5755528693193288
1;1.8143860837429262
1;0.9459879746641664
1;1.7730857082073603
1;2.1609120387700456
1;1.3955853508491864
1;1.5947319771194317
1;1.9017091920892302
1;1.3244874099654775
1;1.6396669455774218
1;1.927551941224603
1;1.4443210325073261
1;1.695920253805776
1;1.4290184933299823
1;1.8224115232411977
1;1.0632576973684342
1;1.9043093539079328
1;1.3328728054761245
1;1.5565531365526508
1;1.2238985214860032
1;2.6416642865495588
1;2.4008216545202687
1;1.328155310027038
1;1.51011105974977
1;1.5238465822008178
1;2.146271158647981
1;1.9048461678002846
1;1.4151730066355095
1;1.8784858660161632
1;1.9559632894383316
1;1.1161914914467264
1;1.2131318702425125
1;1.893172944697789
1;2.1340920217914525
1;1.5713956563648994
1;1.8318120640995235
1;1.2715126695457402
1;1.3710539846050505
1;1.7429766096611394
1;1.7318885380122997
1;1.121428538688697
1;1.8254543523204498
1;1.1424878197449138
1;1.743079216762902
1;1.6334311683550102
1;1.2342902036604129
1;1.838024809268922
1;2.2686961848896257
1;1.0535157925039185
1;1.4426758314959958
1;1.5555886593296462
1;1.7532812408717335
1;1.675555766650914
1;2.375833313116419
1;1.015271015252952
1;1.395385045253129
1;1.7817244568559754
1;2.0868638603264245
1;0.6565731949157562
1;1.9162323239802734
1;1.895591877984888
1;1.4578975018278197
1;1.6804412595188256
1;1.9042809427852712
1;1.5716992492369468
1;1.707463030340807
1;1.0072521363407119
1;2.0358058500344587
1;1.7356467619984601
1;1.244144997045363
1;1.8833971381072259
1;2.3363513560674125
1;1.7794333762455443
1;1.5116503183888075
1;1.618714246209927
1;0.8133992224748616
1;1.0821687982146213
1;1.5330984127063527
1;1.3252334040843115
1;1.5953393305236259
1;1.5726048285037895
1;1.3780610707085155
